basic_km,basic_trips,basic_ignition_total_duration_in_sec,basic_ignition_moving_duration_in_sec,can_fuel_consumed,normalized_vehcile_model
178.16,9,24795.0,13252.428495801563,43.09999999999127,2014 Volvo FH
137.02,19,41779.0,8818.378399842735,70.11000000001513,2012 Volvo FH
162.75,9,28964.0,10486.069633122315,64.69999999999709,2014 Volvo FH
739.22,6,38512.0,40848.740867694345,302.38999999998487,2012 Volvo FH
16.82,14,12701.0,797.9285283238439,16.09000000002561,2010 Volvo FH
361.26,7,36126.0,25064.750245596144,164.68000000005122,2008 Volvo FH12
402.84,7,42642.0,24690.777616714746,190.7199999999721,2007 Volvo FH12
380.35,10,38367.0,26626.050757243625,99.19000000000231,2014 Volvo FH
553.62,5,31463.0,33777.08429773779,111.9099999999744,2014 Volvo FH
405.28,5,37646.0,22666.56016154665,132.9099999999744,2014 Volvo FH
787.71,14,41129.0,44974.97111058506,231.90000000000143,2014 Volvo FH
663.75,11,49638.0,39390.64574063744,190.11999999999531,2014 Volvo FH
319.42,6,27189.0,18511.59811622002,89.0,2012 Volvo FH
741.45,12,44592.0,38384.26890692735,299.0,2013 Volvo FH
428.14,10,40717.0,21298.64703692202,124.40000000000146,2012 Volvo FH
288.79,12,31955.0,22339.356483212126,155.19000000000233,2011 Volvo FH
176.58,21,23025.0,11002.454989626856,11.5,2020 Toyota Avanza
220.49,10,15861.0,14759.444636487158,16.799999999999272,Renault symbol
238.35,19,27304.0,19246.749994932856,23.5,Toyota rush 2022
274.63,27,38279.0,21637.04674402711,27.09999999999991,Toyota rush 2022
235.09,11,26899.0,15071.55819754162,57.80000000000291,2013 Volvo FH
563.4,12,61623.0,34682.0360219279,167.90000000000146,2014 Volvo FH
611.38,12,58221.0,37364.51061468877,151.0,2014 Volvo FH
395.81,9,37549.0,25629.56879357065,119.69000000000231,2014 Volvo FH
202.72,5,27494.0,14432.845641046631,82.79999999999927,2012 Volvo FH
341.32,8,30255.0,23471.26880339643,109.5,2014 Volvo FH
355.88,9,41619.0,25387.85507319469,155.19000000000233,2004 Volvo FH12
374.78,10,46044.0,27498.400860083297,153.3000000000029,2008 Volvo FH12
356.64,10,47414.0,27091.567083503083,152.8000000000029,2008 Volvo FH
456.25,9,33835.0,26091.22691162028,93.59999999999128,2014 Volvo FH
308.85,5,24765.0,19005.07255432096,113.0900000000256,2008 Volvo FH12
183.68,7,19513.0,10594.506426355643,69.59000000002561,2014 Volvo FH
423.01,13,41081.0,26711.946570506538,162.30999999999767,2013 Volvo FH
173.44,8,32021.0,10159.627288964835,80.90000000002328,2008 Volvo FH12
288.39,6,17027.0,15426.389079738155,68.69000000000233,2014 Volvo FH
221.17,9,30402.0,15398.615240445022,72.88000000000466,2014 Volvo FH
268.05,12,41225.0,19256.74014123629,82.88000000000466,2014 Volvo FH
160.7,6,27344.0,9737.450169434664,57.30000000000291,2014 Volvo FH
287.97,12,33458.0,18996.57412604897,160.79000000000815,2004 Volvo FH12
387.77,14,43478.0,28786.41506544814,142.9099999999744,2008 Volvo FH
143.37,6,15312.0,6984.32636059086,51.5,2014 Volvo FH
341.61,8,30510.0,23066.04627088372,96.0,2014 Volvo FH
500.93,9,45344.0,29600.024592086123,237.5,2014 Volvo FH
374.04,16,48369.0,25969.99038936278,126.30000000000292,2012 Volvo FH
406.8,8,46551.0,29190.36546901728,165.60000000000582,2008 Volvo FH
280.47,6,19161.0,17937.48380127346,69.5,2008 Volvo FH
178.16,9,24795.0,13252.428495801563,43.09999999999127,2014 Volvo FH
137.02,19,41779.0,8818.378399842735,70.11000000001513,2012 Volvo FH
162.75,9,28964.0,10486.069633122315,64.69999999999709,2014 Volvo FH
739.22,6,38512.0,40848.740867694345,302.38999999998487,2012 Volvo FH
16.82,14,12701.0,797.9285283238439,16.09000000002561,2010 Volvo FH
361.26,7,36126.0,25064.750245596144,164.68000000005122,2008 Volvo FH12
402.84,7,42642.0,24690.777616714746,190.7199999999721,2007 Volvo FH12
380.35,10,38367.0,26626.050757243625,99.19000000000231,2014 Volvo FH
553.62,5,31463.0,33777.08429773779,111.9099999999744,2014 Volvo FH
405.28,5,37646.0,22666.56016154665,132.9099999999744,2014 Volvo FH
787.71,14,41129.0,44974.97111058506,231.90000000000143,2014 Volvo FH
663.75,11,49638.0,39390.64574063744,190.11999999999531,2014 Volvo FH
319.42,6,27189.0,18511.59811622002,89.0,2012 Volvo FH
741.45,12,44592.0,38384.26890692735,299.0,2013 Volvo FH
428.14,10,40717.0,21298.64703692202,124.40000000000146,2012 Volvo FH
288.79,12,31955.0,22339.356483212126,155.19000000000233,2011 Volvo FH
176.58,21,23025.0,11002.454989626856,11.5,2020 Toyota Avanza
220.49,10,15861.0,14759.444636487158,16.799999999999272,Renault symbol
238.35,19,27304.0,19246.749994932856,23.5,Toyota rush 2022
274.63,27,38279.0,21637.04674402711,27.09999999999991,Toyota rush 2022
248.59,15,26093.0,12975.243830331252,62.900000000001455,2013 Volvo FH
451.18,10,46191.0,26044.220161790472,129.70000000000073,2014 Volvo FH
367.43,8,34592.0,23144.601097222345,90.90000000002328,2014 Volvo FH
248.76,4,23143.0,15981.620548036894,93.69999999999708,2012 Volvo FH
199.57,6,18705.0,12138.853560279937,68.80999999999767,2014 Volvo FH
216.58,5,37820.0,14940.73034635858,91.80000000000292,2008 Volvo FH
355.6,19,29392.0,18728.725649284286,84.20000000001164,2014 Volvo FH
362.59,5,40212.0,24695.928729663363,164.19000000000233,2008 Volvo FH12
163.6,8,29045.0,9448.154941476048,86.59000000002561,2014 Volvo FH
161.8,5,22216.0,10248.132977964206,72.90999999997439,2013 Volvo FH
45.8,1,19996.0,2747.937801649758,22.71999999997206,2008 Volvo FH12
359.54,5,34167.0,24015.406678260155,124.4099999999744,2014 Volvo FH
284.02,7,22802.0,21457.393789874564,69.28000000002794,2014 Volvo FH
94.46,2,9240.0,6320.508151140648,25.69000000000233,2014 Volvo FH
45.53,1,20283.0,2731.677814657748,14.39999999999418,2014 Volvo FH
262.49,7,35128.0,19319.8617419128,107.5,2014 Volvo FH
314.57,7,13937.0,19543.14638096102,143.9100000000035,2004 Volvo FH12
676.89,11,51548.0,38998.06972105142,210.5,2008 Volvo FH
191.81,4,6985.0,10254.431115340556,60.5,2014 Volvo FH
199.2,5,19709.0,13669.718155134567,65.89999999999418,2014 Volvo FH
268.14,10,32880.0,15218.58980616082,106.0,2014 Volvo FH
86.38,5,18340.0,7858.427757922805,55.89999999999418,2012 Volvo FH
401.84,7,34100.0,26548.18923544466,148.10000000000582,2008 Volvo FH
198.77,10,27516.0,9955.139861975063,62.5,2008 Volvo FH
358.13,2,31373.0,20365.76606032833,143.79999999998836,2012 Volvo FH
239.72,6,33299.0,16308.296142623156,72.10000000000582,2014 Volvo FH
920.3,7,44379.0,44996.18408309767,278.2999999999884,2012 Volvo FH
273.81,9,25708.0,19882.531626393946,92.71999999997206,2010 Volvo FH
161.07,6,22088.0,10464.016513579416,78.09999999997672,2008 Volvo FH12
189.35,5,18996.0,10382.767895158682,89.38000000000466,2007 Volvo FH12
432.88,19,57705.0,22879.608967609303,118.0,2014 Volvo FH
205.75,4,15722.0,10907.332119204728,63.5,2014 Volvo FH
338.25,6,32770.0,14637.190876454197,112.0,2014 Volvo FH
220.49,21,23265.0,17078.0593631386,13.099999999999907,2020 Toyota Avanza
232.16,17,26193.0,18643.101048118355,21.700000000000045,Toyota rush 2022
257.56,22,29095.0,20132.1657697623,24.300000000000185,Toyota rush 2022
43.98,6,12368.0,4817.178360413392,16.380000000004657,2014 Volvo FH
399.0,10,43249.0,26794.788753662782,145.11999999999534,2014 Volvo FH
121.52,16,39553.0,8499.982254740564,75.5,2014 Volvo FH
363.53,6,32151.0,23476.31972710445,182.5900000000256,2004 Volvo FH12
16.26,5,7577.0,1058.979797977452,14.200000000011642,2008 Volvo FH12
489.06,16,35204.0,28560.60206047111,112.19999999999708,2014 Volvo FH
339.61,9,31518.0,21538.00553035142,129.59999999997672,2014 Volvo FH
335.97,9,26860.0,20142.973839497216,117.28000000002794,2013 Volvo FH
288.77,8,34436.0,20163.405061846817,104.59999999997672,2008 Volvo FH12
206.31,4,22842.0,17153.272995864547,76.09999999997672,2014 Volvo FH
258.15,2,24872.0,14736.617575509828,79.19999999999709,2014 Volvo FH
167.53,2,12288.0,9403.076348506662,72.40000000000146,2014 Volvo FH
165.77,4,14823.0,11451.746682758498,62.90000000002328,2008 Volvo FH
205.95,6,16286.0,13222.068394461192,75.68000000005122,2014 Volvo FH
137.97,12,38540.0,8582.815143317262,69.39999999999418,2014 Volvo FH
162.16,3,19359.0,9603.29189778606,63.78000000002794,2014 Volvo FH
288.55,3,24137.0,15489.87768071602,68.59999999999854,2012 Volvo FH
422.02,14,28483.0,23126.57895845481,130.5,2008 Volvo FH
206.18,5,22012.0,16167.016745752144,64.80000000000291,2014 Volvo FH
51.88,5,16382.0,5935.76023812921,31.69000000000233,2010 Volvo FH
333.63,7,36261.0,20283.703943291035,144.80999999999767,2008 Volvo FH12
379.95,4,33555.0,23168.56821645382,105.40000000002328,2014 Volvo FH
444.39,5,30852.0,26263.61937093694,86.59000000002561,2014 Volvo FH
368.18,5,31654.0,23324.72421076472,129.18000000005122,2014 Volvo FH
363.25,13,39374.0,24308.581054182498,110.19999999999708,2014 Volvo FH
141.56,4,16046.0,9790.621160132065,47.5,2014 Volvo FH
367.27,9,42982.0,24755.00142523474,119.19000000000231,2012 Volvo FH
283.88,9,28577.0,14199.693392992538,78.40999999997439,2014 Volvo FH
30.02,10,24966.0,1045.392712072927,27.91000000000349,2013 Volvo FH
17.64,8,11426.0,1230.941872389359,18.5,2011 Volvo FH
226.69,23,27421.0,17908.818251059256,22.09999999999991,Toyota rush 2022
249.21,22,29786.0,15354.33455717297,23.699999999999815,Toyota rush 2022
489.08,13,37042.0,23251.80856216275,132.5,2013 Volvo FH
316.44,4,24421.0,22554.656563075463,101.90000000002328,2014 Volvo FH
672.32,11,22112.0,31868.99339629742,202.0,2014 Volvo FH
225.5,3,18435.0,15699.333402797429,108.39999999999418,2008 Volvo FH12
184.82,3,12855.0,12233.395760278769,47.30000000000291,2014 Volvo FH
248.04,7,23598.0,16108.8206070273,57.11999999999534,2014 Volvo FH
190.67,2,18870.0,12168.054551270645,103.08999999999652,2004 Volvo FH12
232.69,6,15966.0,13415.179989297158,56.59999999997672,2014 Volvo FH
673.48,8,37665.0,31388.29887156784,158.39999999999418,2014 Volvo FH
148.83,13,28089.0,7437.722621250474,79.11999999999534,2014 Volvo FH
221.21,5,30911.0,14481.572289322236,41.30000000000291,2014 Volvo FH
334.19,6,26528.0,17822.24165384587,115.40000000002328,2012 Volvo FH
35.94,7,19043.0,1739.098608721113,35.0,2012 Volvo FH
311.7,4,24448.0,20519.355762485604,110.69000000000231,2010 Volvo FH
348.31,6,26049.0,24515.576685260065,148.09999999997672,2007 Volvo FH12
153.15,1,17763.0,8107.722925586365,50.90999999997439,2014 Volvo FH
94.69,1,6829.0,5980.226794765932,29.30999999999767,2012 Volvo FH
694.35,6,42680.0,36257.1932239408,272.5899999999965,2013 Volvo FH
291.32,4,24958.0,17214.97768062543,123.5,2011 Volvo FH
198.51,23,27714.0,15725.199508748212,19.0,Toyota rush 2022
235.9,16,24275.0,18133.03340125352,20.200000000000045,Toyota rush 2022
239.12,9,24415.0,11913.799647154676,57.19999999999709,2013 Volvo FH
298.73,5,33024.0,18957.672881875707,106.90000000000146,2014 Volvo FH
125.93,4,13208.0,7732.111055690466,42.59000000002561,2012 Volvo FH
365.45,9,38218.0,26478.43156368864,91.59999999997672,2014 Volvo FH
150.12,6,24833.0,10580.2019448768,56.5,2014 Volvo FH
374.94,10,47258.0,25742.398291867707,161.79999999999927,2012 Volvo FH
49.73,11,18884.0,5445.654572047771,28.09000000002561,2014 Volvo FH
304.97,8,36872.0,16950.214724608395,145.8000000000029,2008 Volvo FH12
231.98,3,38540.0,12598.160413274947,119.69999999999708,2008 Volvo FH
303.68,7,33744.0,21136.41247725711,139.0900000000256,2008 Volvo FH12
160.94,5,27090.0,11709.077502220976,56.59000000002561,2014 Volvo FH
323.78,13,32913.0,22745.982883230237,110.5,2014 Volvo FH
151.43,6,22576.0,10748.548107043867,79.0,2004 Volvo FH12
209.06,4,18638.0,12690.75354539408,89.88000000000466,2014 Volvo FH
364.23,11,39333.0,26231.925451337436,168.5,2008 Volvo FH
342.8,15,24642.0,21270.048221286404,102.17999999999302,2008 Volvo FH
340.73,8,27969.0,22441.3572063889,77.30000000000291,2014 Volvo FH
691.79,12,52195.0,35210.23446657817,306.20000000001164,2012 Volvo FH
138.84,8,16355.0,10198.30202321697,43.11999999999534,2010 Volvo FH
343.84,10,31673.0,22616.2070258032,100.0,2014 Volvo FH
29.74,6,11988.0,3178.360675702264,12.30000000000291,2014 Volvo FH
592.1,14,45585.0,34725.929267560976,164.5900000000256,2014 Volvo FH
306.34,17,33477.0,15818.1573961361,104.61999999999534,2014 Volvo FH
321.09,13,29185.0,23003.85339718012,103.20000000000071,2012 Volvo FH
177.8,18,19508.0,14390.940548735904,10.900000000000093,2020 Toyota Avanza
167.48,22,23695.0,14558.749807992526,15.400000000000093,Toyota rush 2022
335.58,19,34568.0,22749.423073329443,31.0,Toyota rush 2022
163.63,17,18585.0,14556.284375062582,14.5,Toyota rush 2022
447.21,12,45219.0,27482.82752761393,142.5,2014 Volvo FH
588.21,19,55129.0,31351.764636102416,178.90000000002328,2012 Volvo FH
296.23,11,35518.0,17613.38342790368,91.78000000002794,2014 Volvo FH
410.28,5,46731.0,28399.47588450584,136.40000000002328,2014 Volvo FH
591.09,9,47861.0,30292.47604422197,220.4099999999744,2014 Volvo FH
156.67,4,28041.0,11104.778777570162,88.90000000002328,2004 Volvo FH12
213.61,7,26417.0,13670.743608859657,105.0,2008 Volvo FH12
270.52,9,46572.0,19918.42299740843,127.80000000000292,2008 Volvo FH
60.4,3,5897.0,3799.025532208145,24.09000000002561,2008 Volvo FH12
271.81,7,25180.0,17390.78564132285,109.31999999994878,2014 Volvo FH
148.45,11,21377.0,10617.755164422955,63.40999999997439,2013 Volvo FH
277.16,8,35177.0,17461.247562573826,110.21999999997206,2008 Volvo FH12
324.21,8,32369.0,21651.705609038443,114.21999999997206,2014 Volvo FH
424.79,10,41607.0,26641.013459593352,132.40000000002328,2014 Volvo FH
365.71,7,47036.0,19980.6293116638,105.5,2014 Volvo FH
160.87,5,19264.0,10198.9334953054,53.70000000001164,2014 Volvo FH
203.36,3,25663.0,12979.112911542496,107.5,2014 Volvo FH
173.74,10,22907.0,10069.761944190444,74.82000000000698,2004 Volvo FH12
272.69,9,20860.0,16095.29230778531,68.69000000000233,2014 Volvo FH
29.7,9,20797.0,1910.5075625030408,12.599999999991269,2014 Volvo FH
219.63,6,23372.0,15120.014219778095,102.71999999997206,2014 Volvo FH
15.16,6,46259.0,1403.1450937001412,128.70000000000437,2012 Volvo FH
212.35,6,6877.0,16418.99834306219,99.30000000000292,2008 Volvo FH
440.17,8,35050.0,24068.99687925628,131.5,2008 Volvo FH
243.6,4,20759.0,13283.712902441444,48.89999999999418,2014 Volvo FH
366.18,8,61206.0,21390.87776569491,167.90000000002328,2012 Volvo FH
359.97,7,48426.0,24778.841553024424,126.30000000000292,2014 Volvo FH
224.72,10,28787.0,12909.591756815777,92.19000000000231,2010 Volvo FH
16.45,4,8392.0,1217.4656926941125,13.690000000002328,2007 Volvo FH12
521.66,13,53883.0,33455.945166292935,128.5,2014 Volvo FH
221.54,9,20573.0,14659.445962028394,38.90999999997439,2014 Volvo FH
377.19,7,19025.0,25746.623688415333,137.28000000002794,2014 Volvo FH
905.86,12,58620.0,52568.00816488237,295.6999999999971,2014 Volvo FH
307.69,7,29838.0,18726.742185105613,76.81999999994878,2014 Volvo FH
488.18,8,44291.0,25175.21455501552,136.88000000000466,2014 Volvo FH
45.59,6,16907.0,4678.698649385578,32.179999999993015,2013 Volvo FH
82.23,5,11299.0,3981.275386408262,24.599999999998545,2012 Volvo FH
167.61,5,24706.0,10613.510841081212,87.5,2011 Volvo FH
188.32,17,20845.0,14852.15106700626,12.0,2020 Toyota Avanza
205.74,19,23230.0,15932.2936834077,17.09999999999991,Toyota rush 2022
287.33,22,31196.0,19561.404462551287,27.09999999999991,Toyota rush 2022
242.97,21,26530.0,20719.939111559903,20.800000000000185,Toyota rush 2022
104.48,10,19345.0,4375.473422698185,27.89999999999418,2013 Volvo FH
366.11,11,50771.0,24440.38854296588,119.70000000000071,2014 Volvo FH
535.88,8,37584.0,34155.14248931884,146.19000000000233,2012 Volvo FH
289.63,10,30569.0,18134.76983363477,74.71999999997206,2014 Volvo FH
329.92,9,32114.0,20373.022260302936,128.0,2014 Volvo FH
501.89,10,57339.0,36361.31161353592,200.59999999999852,2012 Volvo FH
312.54,8,33887.0,20727.530994054017,103.31999999994878,2014 Volvo FH
344.56,11,31161.0,20229.40160050989,159.0,2004 Volvo FH12
392.0,16,54115.0,27228.178164442565,188.8000000000029,2008 Volvo FH12
167.42,4,37868.0,11044.28248915936,77.10000000000582,2008 Volvo FH
23.8,14,23056.0,784.6357359277748,17.0,2014 Volvo FH
546.3,14,64199.0,36342.87870194508,236.5900000000256,2008 Volvo FH12
89.33,7,31161.0,5027.995977603217,41.18000000005122,2014 Volvo FH
362.23,16,40238.0,27484.70205659686,151.4099999999744,2013 Volvo FH
92.46,9,40254.0,6618.492577546364,44.5,2008 Volvo FH12
396.08,7,40146.0,24467.75057582792,124.78000000002794,2014 Volvo FH
351.95,7,31452.0,23218.710462671028,97.38000000000466,2014 Volvo FH
230.51,17,40503.0,15216.93677137488,80.5,2014 Volvo FH
334.73,12,44680.0,19371.22005460416,97.19999999999708,2014 Volvo FH
244.27,10,25555.0,16935.586987030612,101.29999999999929,2014 Volvo FH
96.45,14,21182.0,5166.728070007374,22.0,2014 Volvo FH
438.13,10,32570.0,25332.98814247294,134.6999999999971,2014 Volvo FH
338.2,8,40685.0,19390.498187447585,151.0,2014 Volvo FH
10.85,2,36623.0,992.8792056966352,105.0,2012 Volvo FH
401.38,11,36208.0,26867.88821997514,172.3000000000029,2008 Volvo FH
59.3,14,17230.0,5371.893563447716,23.20999999999185,2008 Volvo FH
336.87,6,30647.0,19068.01882802424,125.88999999998488,2012 Volvo FH
359.36,11,44163.0,23806.990377763177,138.6999999999971,2014 Volvo FH
260.77,17,32323.0,12262.645696943777,142.88999999998487,2012 Volvo FH
379.43,10,46828.0,25530.747489856796,148.0900000000256,2010 Volvo FH
157.63,8,32579.0,10046.53220365059,85.71999999997206,2008 Volvo FH12
192.24,8,19786.0,11951.966349120074,96.5,2007 Volvo FH12
552.39,10,55166.0,33372.784213382925,137.11999999999534,2014 Volvo FH
267.16,9,22067.0,15850.901697531966,59.80999999999767,2014 Volvo FH
461.35,9,58496.0,30015.97982081387,174.19000000000233,2014 Volvo FH
653.37,7,36192.0,37768.26276914967,170.3000000000029,2014 Volvo FH
360.11,6,31258.0,24571.51657532116,128.9099999999744,2014 Volvo FH
321.87,9,33490.0,22403.28276962183,103.18000000005122,2012 Volvo FH
315.3,17,36221.0,15480.324241202568,115.11999999999534,2014 Volvo FH
334.75,6,34599.0,21980.60145448045,144.4100000000035,2013 Volvo FH
398.29,10,38461.0,24516.28621937138,121.10000000000218,2012 Volvo FH
170.3,11,27837.0,11596.168975123272,80.0,2011 Volvo FH
175.4,38,21201.0,10160.985650423778,13.199999999999818,2020 Toyota Avanza
256.4,25,28009.0,22192.22737794193,21.300000000000185,Toyota rush 2022
235.86,17,26564.0,17809.659824872182,22.799999999999955,Toyota rush 2022
191.17,7,23010.0,9666.413046090342,54.0,2013 Volvo FH
335.27,4,36140.0,20324.212016492456,104.10000000000218,2014 Volvo FH
419.86,8,29586.0,24588.569036031105,118.69000000000231,2012 Volvo FH
338.63,15,37722.0,22988.95691543824,107.80999999999769,2014 Volvo FH
348.52,11,36946.0,22121.80759152972,119.11999999999534,2014 Volvo FH
213.48,6,23142.0,14564.362816594854,91.40000000000146,2012 Volvo FH
246.87,14,17965.0,16529.686459836852,87.5,2014 Volvo FH
162.15,7,32076.0,10357.656576341462,97.0,2004 Volvo FH12
314.9,5,35825.0,18612.629575121355,139.60000000000582,2008 Volvo FH12
99.61,8,41161.0,6707.29233001867,61.09999999999127,2008 Volvo FH
503.61,15,27242.0,26218.465182696906,156.6999999999971,2014 Volvo FH
415.94,9,49601.0,26473.809863617484,172.21999999997206,2008 Volvo FH12
172.98,8,31952.0,11802.57697303276,75.71999999997206,2014 Volvo FH
358.75,12,26738.0,21463.53342013796,121.61999999999534,2013 Volvo FH
173.2,6,37942.0,11605.382297697064,74.18000000005122,2008 Volvo FH12
222.81,6,36578.0,16151.873285397924,73.90000000002328,2014 Volvo FH
303.33,11,37875.0,18466.94525476892,78.69000000000233,2014 Volvo FH
704.24,19,70230.0,37135.422385104495,220.5,2014 Volvo FH
147.15,6,15596.0,9268.12357759947,48.09999999999127,2014 Volvo FH
176.95,15,19636.0,9362.650971417685,67.89999999999782,2014 Volvo FH
176.31,7,40735.0,12398.260646175537,109.29999999998836,2004 Volvo FH12
171.8,6,25185.0,11618.129892723951,48.61999999999534,2014 Volvo FH
505.6,17,27011.0,25802.513772644445,169.60000000000582,2014 Volvo FH
368.57,7,41713.0,22066.77640268584,169.40000000002328,2014 Volvo FH
410.04,9,55011.0,14831.83286971385,103.19999999999708,2012 Volvo FH
332.27,9,42291.0,22003.607796000582,128.3000000000029,2008 Volvo FH
61.1,8,9306.0,3605.18355653112,21.79000000000815,2008 Volvo FH
424.2,17,72777.0,30813.120730822848,191.11000000001516,2012 Volvo FH
265.65,9,28022.0,18445.380808560985,76.60000000000582,2014 Volvo FH
506.0,10,46638.0,27159.736363032735,234.32000000000696,2012 Volvo FH
235.42,6,33235.0,16987.31785627255,102.71999999997206,2010 Volvo FH
334.02,3,29006.0,19594.663170423308,130.0900000000256,2008 Volvo FH12
307.19,8,38635.0,18343.896134340117,135.4099999999744,2007 Volvo FH12
280.6,9,28009.0,16865.90594408843,73.0,2014 Volvo FH
616.66,8,38380.0,33629.780930672445,139.30999999999767,2014 Volvo FH
294.42,11,39681.0,18911.75022910045,120.71999999997206,2014 Volvo FH
662.9,14,45267.0,38996.21817133113,142.40000000000146,2014 Volvo FH
374.19,8,35027.0,22752.13237521717,125.5900000000256,2014 Volvo FH
323.22,14,36593.0,20413.78853245293,106.5,2012 Volvo FH
453.84,8,44287.0,23699.334806765917,160.5900000000256,2014 Volvo FH
225.02,14,43762.0,17029.357466600406,114.11000000001512,2013 Volvo FH
285.95,9,35058.0,19995.170433731422,103.59999999999854,2012 Volvo FH
102.66,13,37957.0,6399.430518753457,72.90999999997439,2011 Volvo FH
224.61,22,23699.0,18377.531610179863,13.599999999999907,2020 Toyota Avanza
110.99,16,18102.0,6734.3240889119215,12.600000000000364,Renault symbol
216.87,20,24382.0,17438.634882701364,17.300000000000182,Toyota rush 2022
265.26,20,25609.0,14506.642844879672,22.800000000000185,Toyota rush 2022
201.25,17,26197.0,16858.431676853914,18.5,Toyota rush 2022
470.97,17,43785.0,22980.929537164226,130.10000000000582,2013 Volvo FH
380.69,7,35896.0,24078.12176314361,110.19999999999708,2014 Volvo FH
471.24,11,48982.0,29285.9104616672,172.28000000002794,2014 Volvo FH
395.73,11,30191.0,28267.17999688092,146.20000000000073,2012 Volvo FH
382.25,10,50296.0,19322.901917406183,136.5900000000256,2014 Volvo FH
298.05,5,18909.0,16870.74631201539,136.31999999994878,2004 Volvo FH12
146.31,3,15312.0,9544.246910057016,76.59999999999127,2008 Volvo FH12
257.69,9,34577.0,16189.822261174771,111.19999999999708,2008 Volvo FH
546.4,14,40809.0,28143.7022187267,140.5,2014 Volvo FH
264.7,8,33197.0,16680.979451876377,111.19000000000231,2008 Volvo FH12
84.66,7,22348.0,5713.403121585195,52.0,2014 Volvo FH
364.46,13,36850.0,26901.710178610112,131.59999999997672,2013 Volvo FH
172.66,12,38452.0,10493.622458096588,75.31999999994878,2008 Volvo FH12
250.93,4,22791.0,15813.522436030684,62.30999999999767,2014 Volvo FH
336.45,8,34613.0,22549.68368439098,90.80999999999769,2014 Volvo FH
324.52,7,46939.0,18376.121311661816,108.5,2014 Volvo FH
469.73,8,33973.0,26880.019554925417,145.6999999999971,2014 Volvo FH
340.67,7,33916.0,22044.22296612538,146.70999999999185,2004 Volvo FH12
85.95,7,21848.0,5123.053044414707,32.90000000002328,2014 Volvo FH
289.04,21,49196.0,18521.113848121324,115.29999999998836,2014 Volvo FH
262.54,9,23469.0,17034.63136052097,200.2199999999721,2014 Volvo FH
303.03,6,34350.0,12475.419468594053,97.0,2012 Volvo FH
214.62,8,25657.0,16501.63679869056,102.19999999999708,2008 Volvo FH
355.55,4,18891.0,20614.15259958701,94.61000000001512,2008 Volvo FH
130.82,3,12665.0,7843.338552915365,35.59999999999127,2014 Volvo FH
325.88,8,51116.0,17931.003707489566,151.0,2012 Volvo FH
157.0,6,26510.0,11632.70789109988,61.69999999999709,2014 Volvo FH
332.35,12,36671.0,20115.207519195297,149.11000000001513,2012 Volvo FH
424.27,13,43110.0,27930.099960751777,145.28000000002794,2010 Volvo FH
414.94,7,47679.0,25536.46444767573,181.69000000000236,2007 Volvo FH12
383.3,6,35913.0,24821.377558152188,102.0900000000256,2014 Volvo FH
359.85,5,40427.0,23317.93191051334,152.90000000002328,2014 Volvo FH
309.77,15,38000.0,22955.559004450013,81.90000000000146,2014 Volvo FH
164.56,6,23097.0,11570.798020989616,64.80999999999767,2014 Volvo FH
183.19,3,14228.0,10877.421592592878,52.0,2012 Volvo FH
302.0,15,35207.0,16863.709481653015,106.4099999999744,2014 Volvo FH
171.34,9,21735.0,9853.487705445128,71.38999999998487,2013 Volvo FH
286.23,18,38461.0,19737.54248430954,107.0,2012 Volvo FH
254.95,12,33905.0,14660.18513852394,122.5,2011 Volvo FH
223.88,19,23191.0,14131.128923096052,14.600000000000364,2020 Toyota Avanza
231.01,15,20327.0,16842.75681126253,20.0,Toyota rush 2022
246.82,17,27051.0,21316.28164692873,21.300000000000185,Toyota rush 2022
449.67,7,28508.0,24189.43475804124,116.39999999999418,2013 Volvo FH
30.3,6,14761.0,2486.531344108258,16.100000000002183,2014 Volvo FH
471.88,7,36557.0,32277.502190064253,119.4099999999744,2014 Volvo FH
337.52,7,28837.0,19158.79730334025,112.31999999994878,2014 Volvo FH
196.95,3,14206.0,13129.7294962164,71.90000000000146,2012 Volvo FH
359.42,5,32328.0,17547.170002668037,104.0,2014 Volvo FH
29.81,7,12440.0,3076.289333269894,21.28000000002794,2004 Volvo FH12
379.03,10,37431.0,27048.391238866352,206.3000000000029,2008 Volvo FH12
172.24,9,36384.0,10811.673264536985,76.19999999999709,2008 Volvo FH
283.5,11,25272.0,18091.81813917042,74.29999999998836,2014 Volvo FH
411.88,11,5581.0,28510.97920422747,164.19000000000233,2008 Volvo FH12
169.69,8,23272.0,11086.150968807418,75.28000000002794,2014 Volvo FH
92.73,10,26791.0,5838.983564107266,56.68000000005122,2008 Volvo FH12
359.76,4,27894.0,22738.741318073728,108.9099999999744,2014 Volvo FH
31.29,7,12639.0,1177.8419148693251,11.900000000023285,2014 Volvo FH
393.56,18,44033.0,22341.55976496777,119.5,2014 Volvo FH
201.5,7,1643.0,10601.301518958782,62.69999999999709,2014 Volvo FH
351.18,4,29826.0,21804.117603727856,157.0,2014 Volvo FH
341.43,13,31263.0,19417.4895351328,102.28000000002794,2014 Volvo FH
513.32,8,45086.0,26123.79895551804,133.60000000000582,2014 Volvo FH
364.34,4,13422.0,22102.154625968607,77.59999999997672,2014 Volvo FH
200.09,8,25136.0,14388.864203194353,81.40000000000873,2008 Volvo FH
